epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
196,270.447,0.49756,0.32602,0.84791,0.99732,1,0.995,0.92633,0.42975,0.26453,0.77988,0.0016139,0.0016139,0.0016139
197,271.841,0.48077,0.30785,0.85093,0.99734,1,0.995,0.92683,0.40863,0.2557,0.77777,0.00161192,0.00161192,0.00161192
198,273.22,0.483,0.31783,0.84127,0.99735,1,0.995,0.93195,0.3959,0.25742,0.77615,0.00160994,0.00160994,0.00160994
199,274.631,0.45986,0.31208,0.83911,0.99734,1,0.995,0.92353,0.41616,0.25887,0.77802,0.00160796,0.00160796,0.00160796
200,275.989,0.49876,0.31382,0.83601,0.99727,1,0.995,0.91777,0.43431,0.25921,0.77839,0.00160598,0.00160598,0.00160598
201,277.348,0.4463,0.3092,0.82184,0.99577,1,0.995,0.92389,0.42707,0.24633,0.78095,0.001604,0.001604,0.001604
202,278.741,0.47235,0.31273,0.83771,0.99691,1,0.995,0.92913,0.41991,0.24063,0.77975,0.00160202,0.00160202,0.00160202
203,280.154,0.47851,0.31802,0.83658,0.99734,1,0.995,0.92531,0.46567,0.24856,0.78377,0.00160004,0.00160004,0.00160004
204,281.518,0.46619,0.29906,0.83593,0.9973,1,0.995,0.92696,0.46016,0.25091,0.78223,0.00159806,0.00159806,0.00159806
205,282.934,0.48184,0.31278,0.84472,0.99733,1,0.995,0.92913,0.45274,0.2395,0.78341,0.00159608,0.00159608,0.00159608
206,284.303,0.48062,0.31886,0.83722,0.99733,1,0.995,0.89941,0.49964,0.2369,0.80083,0.0015941,0.0015941,0.0015941
207,285.627,0.47186,0.29856,0.8417,0.99733,1,0.995,0.89837,0.49905,0.24189,0.80227,0.00159212,0.00159212,0.00159212
208,287.042,0.46776,0.30614,0.83089,0.99729,1,0.995,0.93648,0.4204,0.2358,0.77852,0.00159014,0.00159014,0.00159014
209,288.475,0.47042,0.30053,0.83314,0.9973,1,0.995,0.93252,0.42035,0.22933,0.77605,0.00158816,0.00158816,0.00158816
210,289.834,0.4701,0.30659,0.82894,0.99735,1,0.995,0.9354,0.41027,0.23621,0.77836,0.00158618,0.00158618,0.00158618
211,291.274,0.44899,0.30229,0.84462,0.99731,1,0.995,0.94186,0.40445,0.23552,0.78052,0.0015842,0.0015842,0.0015842
212,292.603,0.44711,0.30215,0.83372,0.99724,1,0.995,0.9402,0.40641,0.24184,0.78118,0.00158222,0.00158222,0.00158222
213,294.011,0.46953,0.30984,0.82896,0.99726,1,0.995,0.93278,0.4127,0.24596,0.78195,0.00158024,0.00158024,0.00158024
214,295.427,0.42059,0.28712,0.8224,0.99734,1,0.995,0.91534,0.42978,0.25797,0.77928,0.00157826,0.00157826,0.00157826
215,296.813,0.49384,0.30667,0.86071,0.99731,1,0.995,0.92354,0.43181,0.25373,0.78159,0.00157628,0.00157628,0.00157628
216,298.173,0.47792,0.30617,0.83851,0.99736,1,0.995,0.92233,0.46444,0.24441,0.78813,0.0015743,0.0015743,0.0015743
217,299.562,0.50064,0.30408,0.81255,0.9974,1,0.995,0.92207,0.47065,0.24513,0.78756,0.00157232,0.00157232,0.00157232
218,300.951,0.46947,0.30314,0.84617,0.99738,1,0.995,0.90872,0.46878,0.2369,0.78891,0.00157034,0.00157034,0.00157034
219,302.347,0.49193,0.30102,0.84546,0.99737,1,0.995,0.90629,0.48954,0.26359,0.78849,0.00156836,0.00156836,0.00156836
220,303.74,0.463,0.30396,0.84817,0.99733,1,0.995,0.91053,0.46292,0.25864,0.78278,0.00156638,0.00156638,0.00156638
221,305.145,0.44423,0.3039,0.84225,0.99735,1,0.995,0.90034,0.44101,0.23448,0.77923,0.0015644,0.0015644,0.0015644
222,306.533,0.52675,0.31431,0.88957,0.99735,1,0.995,0.91127,0.42825,0.22434,0.7781,0.00156242,0.00156242,0.00156242
223,307.92,0.47263,0.31072,0.83992,0.99731,1,0.995,0.9095,0.43748,0.23477,0.78221,0.00156044,0.00156044,0.00156044
224,309.32,0.45345,0.29278,0.82454,0.99738,1,0.995,0.91931,0.43441,0.23019,0.77957,0.00155846,0.00155846,0.00155846
225,310.77,0.46143,0.29665,0.85076,0.99744,1,0.995,0.91677,0.41503,0.24354,0.77646,0.00155648,0.00155648,0.00155648
226,312.102,0.4319,0.28667,0.8217,0.99745,1,0.995,0.91938,0.40458,0.24048,0.77616,0.0015545,0.0015545,0.0015545
227,313.499,0.42859,0.28695,0.83494,0.9974,1,0.995,0.9248,0.40777,0.23648,0.77652,0.00155252,0.00155252,0.00155252
228,314.878,0.42364,0.28778,0.82688,0.99739,1,0.995,0.92145,0.41316,0.23325,0.77687,0.00155054,0.00155054,0.00155054
229,316.394,0.42254,0.27912,0.8321,0.99738,1,0.995,0.92798,0.43729,0.23444,0.7799,0.00154856,0.00154856,0.00154856
230,317.792,0.47193,0.30479,0.85462,0.99737,1,0.995,0.92246,0.46433,0.23227,0.7909,0.00154658,0.00154658,0.00154658
231,319.171,0.45157,0.28759,0.83043,0.99735,1,0.995,0.91822,0.44906,0.24716,0.78729,0.0015446,0.0015446,0.0015446
232,320.542,0.4518,0.29066,0.83725,0.99734,1,0.995,0.93745,0.41659,0.24746,0.77624,0.00154262,0.00154262,0.00154262
233,321.963,0.45476,0.29388,0.8314,0.99741,1,0.995,0.93121,0.42575,0.24982,0.78073,0.00154064,0.00154064,0.00154064
234,323.314,0.43873,0.29698,0.84444,0.99738,1,0.995,0.91409,0.4659,0.26222,0.79602,0.00153866,0.00153866,0.00153866
235,324.632,0.46828,0.29575,0.84239,0.99733,1,0.995,0.92759,0.45022,0.25672,0.78752,0.00153668,0.00153668,0.00153668
236,326.067,0.46486,0.29687,0.83015,0.99737,1,0.995,0.92644,0.43596,0.26695,0.77682,0.0015347,0.0015347,0.0015347
237,327.42,0.47147,0.30616,0.82679,0.99735,1,0.995,0.92447,0.43437,0.27858,0.77659,0.00153272,0.00153272,0.00153272
238,328.734,0.43498,0.30511,0.84307,0.99737,1,0.995,0.91607,0.44488,0.27157,0.77969,0.00153074,0.00153074,0.00153074
239,330.142,0.45337,0.30332,0.84875,0.99737,1,0.995,0.91321,0.44744,0.26659,0.77975,0.00152876,0.00152876,0.00152876
240,331.473,0.42803,0.2846,0.82484,0.99736,1,0.995,0.92255,0.42216,0.25348,0.772,0.00152678,0.00152678,0.00152678
241,332.861,0.42071,0.28998,0.82115,0.99739,1,0.995,0.91975,0.41307,0.2343,0.77415,0.0015248,0.0015248,0.0015248
242,334.366,0.44767,0.2883,0.82646,0.99742,1,0.995,0.93377,0.39559,0.22661,0.76815,0.00152282,0.00152282,0.00152282
243,335.727,0.42427,0.30017,0.82138,0.99742,1,0.995,0.92367,0.40413,0.24366,0.77258,0.00152084,0.00152084,0.00152084
244,337.109,0.45169,0.28697,0.81704,0.99741,1,0.995,0.9263,0.41411,0.24704,0.77974,0.00151886,0.00151886,0.00151886
245,338.475,0.44265,0.28778,0.83065,0.99741,1,0.995,0.94616,0.38994,0.23107,0.7741,0.00151688,0.00151688,0.00151688
246,339.82,0.42908,0.28586,0.829,0.99738,1,0.995,0.92883,0.40412,0.23491,0.77397,0.0015149,0.0015149,0.0015149
247,341.214,0.42145,0.27922,0.83771,0.99732,1,0.995,0.92248,0.40769,0.23638,0.77562,0.00151292,0.00151292,0.00151292
248,342.594,0.42649,0.2914,0.83034,0.99733,1,0.995,0.93192,0.41202,0.22465,0.77715,0.00151094,0.00151094,0.00151094
249,343.927,0.4357,0.29685,0.8256,0.99733,1,0.995,0.92895,0.4127,0.23585,0.77703,0.00150896,0.00150896,0.00150896
250,345.303,0.46496,0.29396,0.84287,0.99734,1,0.995,0.90277,0.43449,0.244,0.78025,0.00150698,0.00150698,0.00150698
251,346.708,0.44592,0.30502,0.842,1,1,0.995,0.92198,0.45354,0.24481,0.78799,0.001505,0.001505,0.001505
252,348.102,0.4465,0.29101,0.82814,1,1,0.995,0.9288,0.44657,0.2529,0.7876,0.00150302,0.00150302,0.00150302
253,349.441,0.45723,0.27689,0.80935,0.99737,1,0.995,0.94087,0.42229,0.25753,0.77896,0.00150104,0.00150104,0.00150104
254,350.815,0.44167,0.28879,0.86034,1,1,0.995,0.92265,0.42129,0.24638,0.77843,0.00149906,0.00149906,0.00149906
255,352.187,0.44197,0.28924,0.83261,0.99735,1,0.995,0.91774,0.44453,0.24311,0.78097,0.00149708,0.00149708,0.00149708
256,353.572,0.44498,0.29559,0.82448,0.99729,1,0.995,0.92243,0.42731,0.23847,0.77754,0.0014951,0.0014951,0.0014951
257,354.96,0.45565,0.2999,0.82367,0.99728,1,0.995,0.92431,0.41121,0.228,0.77655,0.00149312,0.00149312,0.00149312
258,356.38,0.44117,0.2985,0.83595,0.99708,1,0.995,0.92173,0.41954,0.2231,0.77686,0.00149114,0.00149114,0.00149114
259,357.767,0.45229,0.29476,0.83668,0.99695,1,0.995,0.92063,0.42233,0.23979,0.77689,0.00148916,0.00148916,0.00148916
260,359.205,0.4473,0.29742,0.83858,0.99605,1,0.995,0.92567,0.42738,0.23412,0.77699,0.00148718,0.00148718,0.00148718
261,360.598,0.44025,0.29191,0.82501,0.99546,1,0.995,0.9235,0.40484,0.24497,0.77524,0.0014852,0.0014852,0.0014852
262,361.976,0.45471,0.28763,0.83512,0.99653,1,0.995,0.91002,0.4017,0.24154,0.77483,0.00148322,0.00148322,0.00148322
263,363.443,0.44214,0.29257,0.83459,0.99712,1,0.995,0.91369,0.4133,0.24714,0.77698,0.00148124,0.00148124,0.00148124
264,364.844,0.48988,0.30881,0.85716,0.99728,1,0.995,0.90574,0.44032,0.27307,0.78334,0.00147926,0.00147926,0.00147926
265,366.205,0.44646,0.29349,0.85115,0.99734,1,0.995,0.91636,0.45554,0.27562,0.78459,0.00147728,0.00147728,0.00147728
266,367.643,0.43857,0.28909,0.81826,0.9973,1,0.995,0.91086,0.43704,0.24603,0.77757,0.0014753,0.0014753,0.0014753
267,369.005,0.44667,0.29629,0.82403,0.99341,1,0.995,0.91019,0.44324,0.24193,0.77622,0.00147332,0.00147332,0.00147332
268,370.392,0.41835,0.27479,0.82418,0.99049,1,0.995,0.89551,0.51946,0.2584,0.79407,0.00147134,0.00147134,0.00147134
269,371.762,0.42928,0.27536,0.8317,0.99329,1,0.995,0.93059,0.43208,0.24049,0.78111,0.00146936,0.00146936,0.00146936
