epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,865.937,0.95899,0.50354,0.98792,0.98558,0.97364,0.99381,0.63537,0.90728,0.36725,0.97098,0.00135674,0.00135674,0.00135674
190,870.88,0.93075,0.51793,0.99359,0.95593,0.971,0.98299,0.66256,0.84666,0.3725,0.95438,0.00135509,0.00135509,0.00135509
191,875.932,0.98222,0.52732,1.02779,0.95992,0.95,0.96792,0.63656,0.8174,0.36952,0.9343,0.00135344,0.00135344,0.00135344
192,880.947,0.99169,0.53827,1.00498,0.95632,0.96407,0.97486,0.60246,0.84148,0.37676,0.9375,0.00135179,0.00135179,0.00135179
193,885.634,0.9731,0.52215,0.99279,0.95424,0.95,0.97089,0.6649,0.84655,0.38376,0.9482,0.00135014,0.00135014,0.00135014
194,890.454,0.97219,0.52059,1.00027,0.98555,1,0.995,0.58963,0.94393,0.40167,0.99303,0.00134849,0.00134849,0.00134849
195,894.974,0.95412,0.52671,0.98628,0.92849,0.94718,0.96109,0.64382,0.86065,0.40118,0.96766,0.00134684,0.00134684,0.00134684
196,899.696,0.93744,0.53215,1.00408,0.98602,1,0.995,0.62495,0.86475,0.3693,0.95499,0.00134519,0.00134519,0.00134519
197,904.399,0.95134,0.52434,0.994,0.96262,0.97447,0.96678,0.62682,0.83684,0.37015,0.94336,0.00134354,0.00134354,0.00134354
198,908.953,0.95625,0.52989,1.03119,0.9503,0.975,0.98673,0.61019,0.85282,0.35909,0.93948,0.00134188,0.00134188,0.00134188
199,913.824,1.0089,0.54961,1.0137,0.97017,0.94733,0.97406,0.56734,0.93537,0.42672,0.99717,0.00134023,0.00134023,0.00134023
200,918.453,0.9714,0.52945,1.00403,0.93483,0.96577,0.97891,0.60988,0.88298,0.3861,0.94925,0.00133858,0.00133858,0.00133858
201,923.115,0.95736,0.51862,0.99342,0.97467,1,0.995,0.63133,0.94357,0.40253,0.99209,0.00133693,0.00133693,0.00133693
202,927.812,0.96785,0.52268,1.00083,0.98646,1,0.995,0.65851,0.85083,0.36548,0.95465,0.00133528,0.00133528,0.00133528
203,932.319,0.91349,0.51065,0.99225,0.96086,0.97487,0.97724,0.62086,0.86669,0.37327,0.94934,0.00133363,0.00133363,0.00133363
204,936.94,0.91056,0.49914,0.98374,0.98667,0.99592,0.995,0.63862,0.82159,0.35681,0.95618,0.00133198,0.00133198,0.00133198
205,941.457,0.9357,0.50634,0.99025,0.93303,0.95,0.93347,0.60937,0.90557,0.39625,0.9841,0.00133033,0.00133033,0.00133033
206,946.023,0.94323,0.5067,0.9881,0.92996,0.95,0.9312,0.61811,0.82065,0.37278,0.95131,0.00132868,0.00132868,0.00132868
207,950.516,0.92046,0.50144,0.99243,0.92995,0.92184,0.92915,0.60907,0.84518,0.38469,0.95037,0.00132703,0.00132703,0.00132703
208,954.973,0.94667,0.51319,0.98382,0.93195,0.9406,0.93948,0.62032,0.85062,0.36407,0.94627,0.00132538,0.00132538,0.00132538
209,959.53,0.94803,0.5124,0.97578,0.93529,0.95,0.9398,0.6268,0.85613,0.39504,0.93871,0.00132373,0.00132373,0.00132373
210,964.135,0.94055,0.52325,1.00959,0.95713,0.975,0.97911,0.5985,0.87922,0.39058,0.96219,0.00132208,0.00132208,0.00132208
211,968.705,0.99281,0.53319,1.03634,0.98153,0.975,0.99381,0.60447,0.94374,0.41234,0.97979,0.00132043,0.00132043,0.00132043
212,973.385,0.98024,0.53924,1.02298,0.98804,0.99104,0.995,0.61537,0.87461,0.37902,0.95193,0.00131878,0.00131878,0.00131878
213,978.273,0.92444,0.52896,1.00232,0.98027,0.95,0.99148,0.60702,0.85814,0.37673,0.96213,0.00131713,0.00131713,0.00131713
214,983.248,0.95715,0.52776,1.00515,0.96108,0.97287,0.98099,0.62084,0.80801,0.37284,0.93636,0.00131548,0.00131548,0.00131548
215,987.707,0.98513,0.53761,1.01396,0.95833,0.99369,0.98071,0.6227,0.8201,0.37953,0.94883,0.00131383,0.00131383,0.00131383
216,992.185,0.93357,0.51168,0.98487,0.95793,0.975,0.97424,0.63992,0.78285,0.36673,0.95606,0.00131218,0.00131218,0.00131218
217,996.823,0.91278,0.51704,0.99016,0.95569,0.97029,0.98099,0.65089,0.78687,0.37033,0.94799,0.00131053,0.00131053,0.00131053
218,1001.38,0.93637,0.50701,0.9922,0.98289,0.9967,0.995,0.61746,0.87781,0.3688,0.99418,0.00130888,0.00130888,0.00130888
219,1006.37,0.92533,0.49889,0.976,0.93391,0.94471,0.95666,0.64064,0.82501,0.3742,0.94568,0.00130723,0.00130723,0.00130723
220,1010.96,0.97237,0.52367,1.02174,0.93387,0.9486,0.93871,0.62417,0.78814,0.36876,0.93055,0.00130558,0.00130558,0.00130558
221,1015.82,0.88115,0.50734,0.98366,0.94457,0.95,0.94167,0.60539,0.8548,0.38557,0.96503,0.00130393,0.00130393,0.00130393
222,1020.62,0.94184,0.51466,0.98638,0.98441,0.99648,0.995,0.63768,0.8625,0.3769,0.96523,0.00130228,0.00130228,0.00130228
223,1025.45,0.91576,0.4916,0.96651,0.95963,0.97097,0.98411,0.61683,0.87469,0.40371,0.95033,0.00130063,0.00130063,0.00130063
224,1030.18,0.91339,0.50116,0.98365,0.98013,0.93483,0.98113,0.62395,0.88657,0.4149,0.96917,0.00129898,0.00129898,0.00129898
225,1034.87,0.91436,0.50154,0.98111,0.9818,0.975,0.99381,0.62194,0.88687,0.39349,0.96705,0.00129733,0.00129733,0.00129733
226,1039.71,0.94702,0.52994,0.99147,0.98519,1,0.995,0.63587,0.88041,0.38825,0.98168,0.00129568,0.00129568,0.00129568
227,1044.48,0.92517,0.5019,0.99711,0.88522,0.95,0.94195,0.64185,0.86632,0.40797,0.96037,0.00129403,0.00129403,0.00129403
228,1049.48,1.00132,0.54338,1.02616,0.95158,0.94328,0.97957,0.62923,0.92357,0.44842,0.97494,0.00129238,0.00129238,0.00129238
229,1054.51,0.89957,0.49474,0.97961,0.9343,0.96984,0.96171,0.62772,0.87718,0.37595,0.96443,0.00129072,0.00129072,0.00129072
230,1059.2,0.90286,0.50546,0.97484,0.9599,0.9736,0.96596,0.62558,0.80289,0.35923,0.94595,0.00128907,0.00128907,0.00128907
231,1064.13,0.92319,0.49687,0.98967,0.98265,1,0.995,0.62429,0.81418,0.35853,0.96368,0.00128742,0.00128742,0.00128742
232,1068.89,0.9521,0.51943,1.00381,0.98586,1,0.995,0.6223,0.84604,0.35131,0.96077,0.00128577,0.00128577,0.00128577
233,1073.97,0.89936,0.49853,0.96604,0.96123,0.975,0.95553,0.60908,0.84131,0.38129,0.94936,0.00128412,0.00128412,0.00128412
234,1078.62,0.89979,0.50124,0.96924,0.9872,0.96579,0.98316,0.61705,0.88074,0.39058,0.95824,0.00128247,0.00128247,0.00128247
235,1083.24,0.9055,0.49561,0.98835,0.96321,0.97334,0.97917,0.63083,0.82166,0.37292,0.94187,0.00128082,0.00128082,0.00128082
236,1088.11,0.89857,0.4902,0.97761,0.93229,0.975,0.97627,0.62701,0.86235,0.38385,0.95418,0.00127917,0.00127917,0.00127917
237,1092.7,0.92239,0.48684,0.99125,0.89833,0.95,0.94514,0.62644,0.81254,0.38406,0.95011,0.00127752,0.00127752,0.00127752
238,1097.58,0.8726,0.50449,0.97566,0.95503,0.968,0.98661,0.63263,0.85239,0.37378,0.95675,0.00127587,0.00127587,0.00127587
239,1102.63,0.87281,0.47567,0.96769,0.96646,0.925,0.95915,0.63207,0.93148,0.4125,1.00065,0.00127422,0.00127422,0.00127422
240,1107.24,0.93569,0.52258,1.01277,0.99112,0.975,0.99273,0.63351,0.88605,0.39829,0.96559,0.00127257,0.00127257,0.00127257
241,1112.02,0.8873,0.49809,0.9595,0.98888,0.975,0.99381,0.55843,1.23295,0.45405,1.09896,0.00127092,0.00127092,0.00127092
242,1116.55,0.93423,0.49954,0.99036,0.95778,0.95,0.94898,0.61992,0.87172,0.38102,0.96315,0.00126927,0.00126927,0.00126927
